fk_grade_level_TA,arousal..ANEW._TA,dominance..ANEW._TA,valence..ANEW._TA,concreteness_TA,familiarity_TA,emotionality_TA,extremity_TA,valence..EL._TA,SENT_TA,anger_TA,anticipation_TA,disgust_TA,fear_TA,joy_TA,neg_sent_TA,pos_sent_TA,sadness_TA,surprise_TA,trust_TA,arousal..NRC._TA,dominance..NRC._TA,valence..NRC._TA,i_TA,s.he_TA,they_TA,we_TA,you_TA,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Hedges,Impersonal.Pronoun,Negation,Filler.Pause,Informal.Title,Formal.Title,Could.You,Can.You,Let.Me.Know,For.Me,For.You,Reasoning,Reassurance,Ask.Agency,Give.Agency,Hello,Please,First.Person.Plural,First.Person.Single,Second.Person,Positive.Emotion,Negative.Emotion,Agreement,Disagreement,Acknowledgement,Subjectivity,Bare.Command,YesNo.Questions,Gratitude,Apology,Truth.Intensifier,Affirmation,Adverb.Limiter,Conjunction.Start,num_ratings,mturk_rating,apology,Brand,Label
0.670281163,-0.726054924,-0.688557059,-0.690461989,-0.361630823,1.013007339,0.97637528,0.788849176,-0.008036114,-1.35000287,-0.289933824,0.316005233,-0.583628701,-0.085896986,0.034921529,-0.037354448,-0.565970817,1.461694175,0.052216187,-0.032044336,-0.677945861,-0.513377668,-0.30788451,2.074270432,-0.061536215,2.814749016,-1.624277483,-0.058915111,0.7461444,-0.473011894,0.18710142,1.130145898,-0.108914635,-0.050915097,-0.148072219,0.757754025,0.69220933,0.173626642,1.089274583,0.024816586,2.34283458,-1.688910931,-0.087243286,-0.062651561,2.807908251,2.252025722,1.549831639,-0.343765673,-0.037407941,-0.104723834,0.903522664,-0.658045288,-1.385965578,-0.761610177,0.904259942,1.349095471,-0.249784568,-1.65978117,-1.513342401,-0.627694956,-0.46519552,-0.110394678,-0.630773608,0.064732671,1.257113103,0.049869926,-0.478485581,-0.697097018,-0.620974743,-0.637427931,-0.161866806,-0.332158894,-0.536691891,0.814893554,0.588595643,0.117792697,1.583222318,-0.12836054,-0.211171193,2.371897419,-0.534747462,0.001099911,-0.830652807,-0.223708992,-0.142591361,-0.381099618,0.161500609,-0.68871282,-0.103322561,-0.810230217,5.604546777,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.504099007,-0.30196012,0.13437448,-0.450482537,-0.429653296,-0.148747765,0.313702564,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,-0.258573695,-0.172196406,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,0.18794045,-0.304423832,0.013114329,-0.133247643,-0.585166658,-0.571263596,-0.566484214,0.794517363,-0.179188196,0.296931736,1.35795347,-0.618166414,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,0.512823649,-0.118564142,0.074214306,-0.087162762,-0.290059965,1.537072242,0.524030106,-0.567580418,3.030186049,-0.713639051,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,2.720733202,-0.467407265,-0.674270169,-1.070793583,3.036017336,1.140693992,0.149564098,1.109242004,-0.107973081,-0.062097132,3.091350152,-0.119523857,-0.199871754,-0.071749778,0.750243812,-1.022992973,-0.20804596,-0.157908642,-0.284723697,2.106626765,5,-4,FALSE,Intercontinental ,0
-0.530426196,-0.21932616,-0.181899758,-0.254615246,1.015155099,-0.368104186,0.146869985,0.404896519,-0.044216611,-0.439796208,0.583906807,-1.732361188,3.057108392,0.129105727,-0.091455591,-0.277023414,-0.83233448,0.541605325,2.268908215,0.523243996,0.736945723,0.282099035,-0.689859084,-0.785512428,-0.061536215,2.576859382,0.557979667,-0.224899026,-0.514879668,-1.359668292,0.226451259,-0.306718424,0.499732851,-0.815183963,0.44384321,-0.82803844,-0.894839294,-0.536342142,-0.301113118,0.378784734,-0.813753492,0.686836633,-0.087243286,-0.062651561,2.807908251,-1.424687965,-1.139027753,-0.02380735,-0.656220644,-1.560924073,1.44835118,0.98342358,0.79175074,-0.761610177,0.526190119,-0.278504185,0.582628028,-0.308513527,0.474212027,-1.081030202,-0.97061459,-0.305043672,0.959140479,-0.551996764,-0.065316417,-0.707956175,-0.478485581,1.629966463,-0.620974743,-1.078707664,-0.161866806,0.07944934,0.277463458,-0.671656399,-0.079202032,0.117792697,-0.53690371,-0.12836054,-0.211171193,-0.430052554,0.346631068,-0.778166431,-0.501576705,-0.795983491,8.10947612,-0.381099618,-0.095680404,0.534014959,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,0.6012468,-0.30196012,2.205725339,-0.160383214,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,2.471980507,0.495927057,-0.89475293,-0.319743258,-0.476778669,-0.035805744,-0.542238148,2.820054477,-0.334360169,-1.127379348,0.728003954,3.251537849,1.738146849,-0.332176211,-0.571263596,-0.566484214,-0.446406266,0.487766189,1.039186264,0.604496796,1.659786086,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,1.331558719,-1.314405038,-0.587353223,-0.087162762,2.154518593,2.196804012,1.584376711,0.883936717,-1.051289037,-0.713639051,-0.050669501,6.00880878,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,-0.05440296,-0.741707061,-0.503929509,-0.729782608,0.561294719,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-0.434351681,-1.022992973,-0.20804596,-0.157908642,-0.284723697,-0.390590373,5,3.8,TRUE,Intercontinental ,1
-0.650496932,-1.969167739,-1.671679012,-1.808264242,-0.021066912,0.074052543,-2.591542685,-2.180068688,-2.365443787,-0.287415373,0.438732867,0.482892544,-1.042260679,-1.742237908,-0.798943226,0.435101687,-1.382514036,-0.46707723,0.512920884,-0.827781276,-2.059238437,-0.296104111,-1.226081466,0.133703507,-0.061536215,-0.342694348,-0.484672569,-1.270597788,-0.654993454,-0.574575171,0.226451259,1.520503504,-0.867663773,-0.262908723,0.296331163,0.757754025,0.758892046,1.273452341,-0.953610023,-1.477878378,0.076056374,-0.559457171,-1.22522532,-0.062651561,-0.34475413,1.057325305,1.488231195,2.386005336,2.14018613,-1.197637221,2.538008211,1.310063481,-0.48010879,0.990911626,1.949934073,-0.685404099,-0.144415885,-0.012724232,-0.071489315,-1.081030202,1.313367789,1.288644966,6.508840593,-0.29545805,0.101026919,-0.707956175,-0.368524545,-0.110934932,-0.620974743,-1.078707664,-0.161866806,-1.470594327,-1.250683016,-0.671656399,-1.410597397,-1.250625938,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-1.113542497,-1.021533522,-1.076418503,-0.078829373,-0.142591361,-0.381099618,-1.114760167,-1.033930915,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,0.257129709,-0.30196012,1.004689967,-0.013497481,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,-1.003643189,-0.89475293,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,0.18794045,2.017888544,-0.63130748,2.052666931,1.573258171,1.142711331,-0.566484214,-0.446406266,-0.01140093,3.816805409,0.04058897,-1.379079119,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.001145686,-0.218634509,0.991197148,-0.087162762,-0.290059965,-0.450474103,-0.543027553,-0.567580418,-0.309202658,0.218753679,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,-0.816695927,-0.202032147,-1.490703609,-1.316013745,-1.082547137,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-1.618947174,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,4,-6.25,FALSE,Intercontinental ,0
-1.485771616,-0.419883829,-1.173293178,-0.717424601,1.45626118,0.92556236,-0.271208285,1.564654748,1.231323262,1.025671051,-0.329950426,1.500073927,-1.635597874,0.970460207,0.038270681,1.307950438,0.221627249,-0.863208382,1.655799286,-1.992030952,-2.055505217,-0.82223456,0.8061366,-0.785512428,-0.061536215,-0.342694348,-1.059312046,0.616216012,-1.23546485,2.039555732,0.226451259,0.774999987,0.499732851,-0.733298013,-3.705166518,-0.122748924,1.222336917,-2.617963465,-1.229497976,-0.565130326,-0.813753492,-1.056776333,0.738249402,-0.062651561,-0.34475413,-1.424687965,-2.278635972,1.049470569,-0.656220644,0.054023362,-1.090755299,-1.642099672,-2.113396028,-0.761610177,1.284722612,3.157919459,0.861855038,0.478839272,-0.451978324,3.171139637,1.396538015,-0.818430393,-0.630773608,-0.689335672,0.155088503,-0.707956175,0.681603352,1.008634652,-0.620974743,-1.078707664,-0.161866806,1.45755539,1.636101247,-0.671656399,0.143397193,0.346581932,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-0.240491953,-1.429603594,-0.28080413,-0.031743496,-0.142591361,-0.381099618,0.074702017,0.127081897,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.319874706,-0.30196012,-0.553174755,0.034240383,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,2.485922792,2.489372561,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,1.503260248,0.728003954,-0.63130748,2.154885958,-0.671631748,2.971589605,-0.566484214,-0.446406266,3.151389049,-1.182909052,0.102192346,0.391598245,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,1.057786109,-2.900520368,1.849560082,-0.087162762,3.515470942,-0.450474103,-0.543027553,-0.567580418,-1.051289037,-0.713639051,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,-1.324891239,-0.741707061,-1.161778909,-1.316013745,-1.082547137,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-0.434351681,-1.022992973,-0.20804596,-0.157908642,-0.284723697,-0.390590373,5,-30,FALSE,Carvi,0
-0.854095136,-0.583796729,0.009723247,0.140857245,0.614251414,1.522350179,0.487033668,0.442817769,0.727633991,-0.300966472,-0.630972847,-0.738262811,-1.152111462,2.185471669,-0.592223078,0.60277059,-0.760620787,-0.853883906,0.716842224,-0.359039168,-1.194997277,-0.324105437,1.307204834,-0.785512428,-0.061536215,-0.342694348,-0.368998371,0.924593548,-0.735058474,-1.203278821,0.226451259,-1.177923906,0.499732851,-0.384827804,-1.908880578,0.207716918,1.078969079,-0.618605528,0.581290415,-0.008576635,-0.813753492,-0.43662533,0.850224751,-0.062651561,-0.34475413,1.247180797,-0.415222533,-0.392366937,-0.656220644,-1.530395766,0.276455882,-0.050246992,-0.35200783,1.118189746,1.028687985,1.383288741,-0.075926241,-0.625582628,0.10123267,-1.081030202,-0.97061459,1.120760209,-0.630773608,1.375930546,0.217467254,-0.707956175,2.875326026,1.096558965,-0.620974743,1.071832809,-0.161866806,2.6090164,2.278179598,1.12342279,3.43618573,2.902114525,2.023248475,-0.12836054,-0.211171193,2.953434206,-0.103080182,-0.448760469,-1.02226674,-0.676457804,-0.142591361,-0.381099618,-1.114760167,-0.106277821,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.267735752,-0.30196012,2.79753987,-1.324452649,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,3.057783765,2.627391684,0.861333811,-0.319743258,-0.476778669,-0.035805744,-0.542238148,3.484970362,-0.334360169,1.009601181,-0.161392275,-0.63130748,-0.754424806,-0.008732728,-0.571263596,1.798630809,-0.446406266,-1.508902286,2.406988633,0.173273164,0.463382462,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,0.213223433,-0.013490255,1.162869735,-0.087162762,-0.290059965,-0.450474103,-0.543027553,-0.567580418,0.061840532,0.218753679,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,-0.816695927,-0.741707061,-0.175004808,-0.143551471,-0.534599851,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-0.434351681,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,3,10,TRUE,Carvi,1
0.404037357,-1.086173685,-0.827908531,-0.844065852,0.205510298,0.518178762,0.402467836,0.066765374,0.558791672,0.057785682,-1.224843459,-0.932152738,-1.298673279,0.911141419,-0.597272121,0.799239387,-0.034145893,-0.153621739,1.376613836,-0.333086838,-1.408043248,-1.697644901,-0.986561207,1.45647764,-0.061536215,1.390048876,-0.260847729,-1.294777705,0.505949339,-0.850953116,-0.277226677,0.045019904,-0.308461537,-0.232883875,-1.083560011,0.201063244,1.123979912,1.07673555,-0.246373444,-0.542868178,1.368517632,-0.325777083,-1.240849787,-0.062651561,1.400115615,0.608154993,1.112468485,0.178697918,-0.656220644,-0.449693702,1.249608702,0.173025852,0.69567502,0.951749127,0.586011294,0.494263719,1.225376994,-1.178857568,-0.549603793,-1.081030202,-0.97061459,-0.27341321,1.999084284,-0.790396378,-1.017632014,-0.707956175,-0.390516752,-0.134381416,0.430709394,-0.587155556,-0.161866806,0.342565996,-0.364614893,1.787228115,1.168193626,0.644439616,0.636499374,-0.12836054,-0.211171193,1.120712211,-1.770065403,-1.476310409,-1.455480848,-0.419296479,-0.142591361,-0.381099618,-0.552176702,-1.413863679,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,0.528252265,-0.30196012,3.267510233,-0.681827566,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,-0.173692361,-0.08987984,1.776254181,-0.476778669,-0.035805744,-0.542238148,1.389477876,2.500784763,-0.434931394,1.489972069,2.94972004,-0.062480624,0.95199049,0.271360949,-0.566484214,0.93588841,-0.774832993,2.91116152,-1.23412704,0.721805645,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.274918296,-0.268669693,0.58504493,-0.087162762,-0.290059965,-0.450474103,-0.543027553,0.883936717,0.803926911,1.151146409,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,0.199694696,1.956667508,-0.832854209,0.442679666,0.013347434,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-0.434351681,0.313580761,4.299616502,-0.157908642,-0.284723697,-0.390590373,6,12.66666667,TRUE,Carvi,1
0.242202887,0.541536041,-0.134730162,0.07881004,-0.608185706,0.802552535,0.06372942,0.794379357,0.885480277,-0.871051926,0.451465991,-0.549304459,0.182792432,-1.077758889,-0.21652839,-0.528956989,-0.409845499,-0.262935527,0.628512598,-0.046917571,0.137906981,-0.402554539,-0.053133937,0.678725339,-0.061536215,-0.342694348,-0.670979648,-0.682790341,0.285770534,-0.686923929,-0.993393742,2.058523057,0.446755797,-0.399385306,-0.6242187,0.187755894,1.52741034,0.339941748,-0.432488333,-0.836728527,0.632808916,-0.712247998,-0.636703719,-0.062651561,-0.34475413,0.821163594,0.222342065,1.195274362,-0.656220644,-1.502920289,-0.028511023,1.570548465,0.105495598,1.137770995,0.614725457,1.414062684,0.44564874,-0.400016691,-0.847486636,1.145477082,0.2705411,2.103737628,2.279069155,1.666156162,-0.173439585,0.222539164,-0.819364794,3.962891565,-0.620974743,3.261474019,-0.161866806,-0.629142051,-0.421117787,-0.671656399,-1.003198815,-0.831898469,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-1.009442671,-0.667545026,-1.013935699,-0.317880745,-0.142591361,-0.381099618,-0.179264233,-1.010787803,-0.103322561,-0.810230217,-0.124206663,-0.188004159,3.113765377,-0.138880222,-0.106499246,3.80641021,-0.931638422,-0.30196012,-0.553174755,-0.612056843,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,-0.350526099,-0.088811026,2.654005693,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,2.003545612,-0.645098996,-0.63130748,2.296419995,-0.924622195,-0.571263596,-0.566484214,1.077259456,0.525518324,-1.182909052,0.647145287,0.013534699,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.259421734,-1.444496516,0.371500981,-0.087162762,1.204419784,-0.450474103,-0.543027553,0.883936717,0.803926911,1.151146409,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,3.289378632,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,-0.308500615,0.337642767,-0.175004808,-0.143551471,0.013347434,-0.107973081,-0.062097132,-0.266941099,-0.119523857,4.996793844,-0.071749778,-0.434351681,0.313580761,-0.20804596,-0.157908642,2.757529508,-0.390590373,8,27.5,TRUE,Carvi,1
1.589083315,-0.464640028,-0.422955749,-0.47339092,-0.591324871,0.069934914,0.476445971,0.007174838,0.4833903,-0.436661971,0.254822078,0.253086109,-0.552199561,-0.13130212,0.338050737,0.053812571,-0.540209612,-1.178357614,0.929036838,-0.459944273,0.152337318,-0.510025271,-0.298471555,-0.462980539,-0.061536215,3.396383348,-0.399438958,-0.696642828,1.646875877,-0.673891473,0.226451259,0.194574952,0.281349662,1.150078834,0.006908792,0.524875411,0.538839085,0.136071619,0.136804269,-0.607428406,0.34946164,-0.589416157,-0.785136158,-0.062651561,3.125157295,1.552801834,0.481063931,0.417654134,0.71456699,-0.718342803,0.646528081,-0.434772444,0.562999026,0.951749127,0.586011294,0.094202459,0.761754789,-0.806460974,-0.404417198,-0.748201793,-0.599547425,-0.487527103,-0.630773608,-0.336918852,-0.410478839,-0.151577519,-0.390516752,-0.134381416,-0.620974743,0.228374078,-0.161866806,-0.725531321,-0.665107561,-0.671656399,-0.184201666,-0.240499879,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-0.998338689,-0.901079103,-0.847314888,-0.948107091,-0.142591361,-0.381099618,-0.928303933,-0.850714608,-0.103322561,-0.236907493,-0.124206663,-0.188004159,0.683580994,-0.138880222,-0.106499246,0.917161995,0.834134124,0.641847799,1.483363485,0.177453972,-0.429653296,-0.148747765,0.123064885,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,0.276702532,-0.050464265,1.726412724,-0.456630143,-0.89475293,-0.319743258,0.530575478,-0.035805744,-0.542238148,-0.38363115,0.605287865,-0.239455656,0.728003954,0.796209185,0.621600556,0.577308435,-0.015897418,0.147977616,-0.446406266,-0.774832993,0.180225049,0.566587026,0.018320314,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-1.10656717,-0.268669693,-1.253107889,-0.087162762,-0.290059965,-0.450474103,0.242165819,-0.567580418,3.030186049,2.083539138,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,-0.674270169,0.707890008,1.416992594,0.811769292,0.442679666,0.013347434,-0.107973081,-0.062097132,3.091350152,-0.119523857,-0.199871754,-0.071749778,-0.434351681,0.313580761,-0.20804596,-0.157908642,-0.284723697,-0.390590373,4,18,TRUE,Club Quarters,1
-0.326827992,0.116598668,-0.339591082,-0.329993443,-0.862318831,0.041005164,-0.227500103,-0.404090147,-0.923899281,-1.469658962,-0.212613899,0.848895967,0.613413381,-0.279469311,1.300824855,-0.508103327,-0.577548886,-0.250034581,1.426744393,-0.717613024,-0.923938618,-1.734594035,-1.633629008,-0.785512428,-0.061536215,-0.342694348,-0.079812926,-0.031376866,-0.214635843,-1.996461053,0.226451259,0.618629772,-1.765330519,0.404006847,-0.11446188,-0.218118261,0.86558439,0.413263461,-0.261700553,-0.723191574,-0.813753492,-0.244887822,-0.152345233,-0.062651561,-0.34475413,0.950821004,-1.006586798,-0.914830528,-0.656220644,-2.119592089,2.911507004,1.537471006,0.233596558,1.74478972,2.718037954,0.723358629,0.261253544,-0.489391873,-0.381888243,-1.081030202,0.667199104,1.120760209,-0.630773608,1.375930546,-1.383587353,2.985246977,0.054825445,-0.409877596,2.438470019,1.786817694,-0.161866806,-0.730741551,-1.178770241,0.52506306,0.206396974,-0.69807835,1.169864413,-0.12836054,-0.211171193,-0.430052554,-0.636071293,-0.76341691,-0.755673442,-0.444650413,-0.142591361,-0.381099618,-0.703270547,-0.478496214,-0.103322561,-0.810230217,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,0.622102381,1.780926321,1.674832892,-0.384383957,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,4.193887052,-1.003643189,-0.89475293,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,1.739345838,1.221642659,0.839828627,0.412818995,1.258503723,0.606130132,-0.571263596,-0.566484214,-0.446406266,0.642969411,3.606733373,-1.651134507,-0.766520463,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-0.78113935,-0.333715433,-1.253107889,-0.087162762,-0.290059965,-0.450474103,1.175002389,0.883936717,0.432883721,1.151146409,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,-0.306616153,-0.467407265,1.481183649,-0.308500615,-0.741707061,-0.175004808,-1.316013745,0.561294719,-0.107973081,-0.062097132,-0.266941099,-0.119523857,-0.199871754,-0.071749778,-1.618947174,-1.022992973,-0.20804596,-0.157908642,2.757529508,-0.390590373,8,18.875,TRUE,Club Quarters,1
0.832115633,0.002523464,0.422186468,0.249445591,-0.383047766,-0.103543942,0.285595956,-0.217644001,0.317588359,0.059340091,1.432918484,0.512978805,-0.604005702,-0.178930262,-1.20379352,-0.46031234,0.918826211,1.38644707,0.308337393,0.086138163,-1.181184355,0.03490122,0.125004569,0.02556042,-0.061536215,-0.342694348,-0.198889305,-0.94985825,0.886258185,-0.526040507,0.031276059,-0.137475116,-0.237825466,1.063643665,0.085332918,0.005888786,0.790566335,0.449030151,-0.686480417,-1.017051922,0.309693601,-0.361727866,-0.980441999,-0.062651561,-0.34475413,0.663722454,0.998507663,0.790263826,-0.656220644,-0.79466357,1.249608702,-0.087459132,0.640774609,1.451070982,0.466368944,1.178129121,-0.297200476,-0.75326146,-0.612184222,-0.650648639,-0.010958128,1.40300125,0.119185867,1.482173852,0.180040003,0.011498984,0.302237777,-0.280921937,0.275346964,1.440496891,-0.161866806,-1.225713479,-1.009261556,-0.671656399,-0.146401798,0.048724248,-0.53690371,-0.12836054,-0.211171193,-0.430052554,-1.126034476,-1.046116056,-0.88063905,-0.828581405,-0.142591361,-0.381099618,-0.873652968,-0.835285866,-0.103322561,1.42375143,-0.124206663,-0.188004159,-0.35282117,-0.138880222,-0.106499246,-0.315017391,-0.55971389,-0.30196012,0.752298475,-0.77363115,-0.429653296,-0.148747765,-0.403458228,-0.202496459,-0.122284946,-0.108124166,-0.101394858,-0.035805744,-0.31939378,-0.050464265,0.980844942,-1.003643189,-0.89475293,-0.319743258,-0.476778669,-0.035805744,-0.542238148,-0.38363115,-0.334360169,-0.683417502,0.184484036,0.592278233,-0.754424806,-0.412236479,-0.571263596,-0.566484214,4.28166984,-0.246303103,1.272599637,1.20157567,-1.020158031,-0.10032489,-0.065085941,-0.142943265,-0.061152332,-0.060453759,-1.408750145,-1.019197452,-0.939072669,-0.087162762,-0.290059965,-0.450474103,-0.039698468,0.883936717,1.174970101,2.083539138,-0.050669501,-0.150022821,-0.153596102,-0.080270428,-0.050669501,-0.101732044,-0.139938218,-0.238774551,-0.264243713,-0.035805744,-0.140936213,2.720733202,-0.467407265,-0.674270169,0.453792352,0.87731768,-0.175004808,0.442679666,0.561294719,-0.107973081,-0.062097132,3.091350152,8.355804202,-0.199871754,-0.071749778,-0.434351681,1.650154495,-0.20804596,-0.157908642,-0.284723697,2.106626765,3,13.33333333,TRUE,Club Quarters,1
